Casting_Temp_C,Cooling_Water_Temp_C,Casting_Speed_m_per_min,Cast_Bar_Entry_Temp_C,Emulsion_Temp_C,Emulsion_Pressure_bar,Emulsion_Concentration_percent,Rod_Quench_Water_Pressure_bar,UTS_MPa,Elongation_percent,Conductivity_IACS
739.4460723,55.92870784,2.14875142,478.1426157,64.50043326,12.05762464,5.473926639,6.087594565,184.5341825,18.30793744,57.01058762
719.8427208,57.23363649,2.908559644,415.6404647,63.91994164,8.856696311,13.71388579,7.38872715,187.8747775,19.1477532,59.16628245
719.1550017,48.29747893,2.124810102,414.189453,69.35196221,9.084558488,14.96416629,8.168959614,192.2195734,19.23024865,58.86626974
749.8213837,55.16208718,2.64251962,445.2222637,54.38057535,12.77520435,14.56534599,8.607216522,180.0936086,17.89281539,56.18668765
727.116745,44.67668311,1.772671622,463.2443299,68.97589818,13.63141925,7.909605372,7.83502465,191.611625,18.91011046,57.85566212
666.5206813,47.3643513,1.559462294,455.9256608,65.66209168,10.01514273,5.173276214,2.977587555,209.8925385,22,63.56390819
724.5230298,50.3980648,2.042590307,447.8623518,60.26399815,14.19423537,14.88885768,9.872831524,190.4357072,19.16005049,58.60488341
657.9857826,44.62697218,2.118040079,447.12177,62.64014928,11.2283925,13.989156,8.52234441,210,22,64.83500479
680.954861,45.32304192,2.800449894,407.977707,64.28290287,8.96310186,12.84753951,9.266901191,202.2475836,21.10650891,62.64735612
708.1937759,51.95275018,2.863232612,484.5224282,69.64277825,12.33681466,10.15005197,9.278101937,192.5616194,19.62480912,60.25607011
694.5795929,41.84389622,1.115154664,462.8372233,68.27281547,6.884655516,5.51991935,6.004845606,203.9118789,20.68253311,60.78472008
688.7051247,53.16131006,1.834347998,426.2716864,63.44361091,13.15495369,12.37144909,5.293239263,201.2531566,20.92900195,61.86687696
706.6631579,45.55488295,1.87739534,453.2222008,55.65846378,10.4691248,8.425230087,3.280311261,197.25789,20.17819376,59.48945949
745.3273045,42.25633177,1.412356264,428.8327169,56.09243816,8.567643096,12.28469933,6.509793054,187.7134735,18.32931476,55.78106544
681.7416133,59.70464189,1.273804986,435.0532505,62.24283095,8.47111968,10.19836178,4.788004869,203.7151727,21.41330172,62.83987125
740.2074415,42.62672044,1.883201168,469.9705872,63.39532596,7.679558589,8.658651691,3.248389235,187.76282,18.34508117,55.9854308
718.832812,40.04435336,1.876001244,476.8619915,61.01941635,5.045097818,6.587976719,4.531822244,194.713282,19.46277083,58.1221187
738.874593,45.60115657,2.880476187,412.5339822,69.27556268,12.5331755,13.88335155,2.311360158,184.5759622,18.09466386,56.17373455
688.6931693,53.44348238,1.746533186,428.7568966,65.58992547,13.96184855,12.75529788,9.691483288,201.4637532,20.90423639,62.32200552
667.6763112,40.14969151,2.608710642,457.0091912,54.80303763,12.1962445,10.67179385,2.595150682,207.8410364,21.99838156,63.04936853
659.1102653,51.08269938,1.328335019,421.1574264,63.24178139,8.080053637,12.27195805,4.980134526,210,22,64.69112189
668.496069,43.48693704,1.597610256,451.0524108,57.95187859,11.98367249,14.7579621,7.511534123,209.9609611,22,63.62589336
677.8116852,59.7516358,2.313505415,497.5353743,51.89086023,10.63127001,5.005201814,9.145154591,201.765651,21.60889745,63.67092873
694.9525705,51.97994035,1.222195584,489.9616336,51.10815623,6.630806316,9.212986042,4.709848049,201.451654,20.98576923,61.12472477
683.4286042,42.59187619,1.82203661,438.5681314,60.28607844,14.73038056,11.45773503,8.641173618,204.9869337,21.2584409,62.20085076
733.6872842,48.07352978,2.805494974,441.0941113,50.21393006,13.22861135,13.19019483,6.897497217,185.8626239,18.7502582,57.2746978
669.5494197,45.9250181,2.791713377,473.5626813,66.08611711,14.49751952,7.977382524,8.123873019,205.5750303,21.642464,63.70369624
703.8525469,40.7534482,2.429266453,418.0777685,67.45031345,12.09766877,8.509112418,3.711410733,197.4057469,19.9725131,59.5735588
720.4276002,59.8707252,1.48918074,458.6321123,51.45993558,6.653494175,5.173136437,7.569316382,191.4300327,19.65158513,59.25770788
666.9575512,55.87737346,1.95972306,452.2263814,64.16966557,10.39116726,6.712714883,5.7029554,206.8580908,21.97678452,64.21840909
711.5728112,44.841159,2.77689784,493.2275981,62.84526383,9.313919093,8.085802857,4.346295816,193.2292313,19.6090746,59.06940641
691.4696917,58.40682963,2.135051986,440.646509,55.74477223,5.947714163,13.31890719,9.115532628,198.4725706,20.88460957,62.23492557
698.064679,42.06083687,1.764346669,498.9040667,65.05259225,11.26045396,9.960269096,6.379014366,200.8753889,20.44284487,60.48447538
688.5890249,40.76029798,1.055029112,469.3838824,67.64620159,9.091449604,10.56885512,6.277949957,206.1061456,21.0066189,61.3569074
695.2957298,56.19461266,2.075794384,431.5778,64.74126139,11.24937279,9.322248009,2.524260811,197.9449754,20.52522941,61.08258374
685.999306,51.86096773,1.726302235,449.7840456,60.22904898,11.76859441,12.32481385,5.088825947,202.6491079,21.15019327,62.05200038
710.5586106,49.60483127,2.277340586,486.2569084,51.92590428,11.99560538,8.497749468,3.281591369,194.0794288,19.97808327,59.30253964
696.2387376,53.35970125,2.600865638,421.5738097,52.98836923,10.0807381,13.35091748,5.351006389,196.6538416,20.60812261,61.12921194
668.5046972,43.42141116,1.067412767,436.0940729,50.16049973,6.922437554,14.52354183,3.620091604,210,22,63.23261
726.1198192,59.66746576,2.072025009,439.3994963,56.92001208,10.28546902,8.025149871,4.125466682,188.014486,19.14120379,58.33393803
734.6847591,54.39360975,1.231323104,446.7494164,51.77818958,13.51730693,5.174925281,5.391980382,189.021881,18.98393363,57.34040261
698.0238449,53.38418395,1.224089566,423.7790143,52.46574224,5.306081311,7.346636766,3.799860155,200.243741,20.804675,60.79681072
739.0579538,58.09235369,1.924915414,455.571695,62.10350058,10.14659314,8.558305582,4.710992349,184.8893969,18.42004922,57.01992154
738.8993386,46.32314218,2.682377572,499.1654129,60.77112129,12.37418865,9.214826811,2.183508373,185.0184373,18.30313513,56.19457409
726.8472191,54.63320755,1.965517179,407.5288618,65.16839469,14.32239994,7.550722042,9.924931728,189.1226412,18.96116771,58.58943164
674.4861156,48.68175479,2.07663323,468.0197731,50.56113571,14.9525709,10.93682739,5.759822571,205.6879147,21.84914486,63.11145844
711.730844,50.01278085,1.184601704,433.1334431,57.97582654,12.07815325,10.78710691,7.225690289,196.9243855,20.01702093,59.60012367
690.625276,57.774308,1.444097151,488.1392391,67.17502964,9.595894255,12.99505292,6.321316488,200.9252641,20.83641618,62.00831945
720.2736052,52.68767163,1.649475737,496.1246491,67.42006988,6.810008126,7.20665074,5.501967403,192.4319569,19.30802319,58.7072198
678.6906317,41.53431918,1.035934896,411.9097764,61.7814109,7.076956013,5.466572576,4.625007068,208.978142,21.62265322,62.2201535
736.1192868,47.16704135,1.23149804,410.7574296,69.48404414,6.335748546,14.76113689,7.524824769,190.0363116,18.55805517,57.04890586
651.2145801,47.14862643,2.260616323,457.1158937,60.8749862,8.360488824,5.229269258,9.267137475,210,22,65
697.1999394,53.94071122,1.877747296,480.860491,65.86528063,8.935434786,5.265108245,4.240528472,198.418634,20.44714796,60.95109447
732.2789652,59.89171356,2.169944998,421.1580413,65.64748501,12.6567185,14.03589642,7.388694172,185.8281327,18.63911304,58.05555858
650.1963877,54.60529827,1.964652272,413.6366574,52.92655668,8.516221762,8.500094181,9.214529023,210,22,65
680.1713592,41.86732379,1.689366714,454.8779432,64.88002835,8.07334237,5.269338438,8.307925739,206.5070273,21.35595813,62.45702284
723.7147503,50.12515136,1.305858447,406.1263126,64.56919109,6.471395818,9.765724945,8.833658755,192.9429693,19.26170698,58.56814842
729.9715593,56.12182302,2.324914786,422.0903651,57.34625033,14.88301068,12.42525595,3.955277099,186.8094232,18.88951407,57.75446293
695.6407891,47.70184627,1.556916572,498.9369198,67.85713208,8.129104603,11.21631259,2.740995741,201.0966443,20.54943459,60.64511297
666.981199,47.22660256,2.972790084,466.8790873,51.85520895,5.722086396,6.597155136,4.249585181,205.5419495,22,63.63816874
650.4217884,52.68126037,2.704057867,499.6496179,61.78421182,8.338083223,6.514663618,2.431631095,210,22,65
654.9481508,48.67979539,2.91157991,421.5805099,69.87510958,5.920646413,7.505656228,9.735678978,209.044856,22,65
665.0468614,52.07399583,2.651590825,420.8559008,59.71849548,12.41380599,13.84337105,2.995340826,206.1163699,22,63.94854773
734.0017813,58.87298714,2.453043839,486.3432128,65.28728749,5.534069593,5.67165593,2.690375664,184.6657367,18.50355642,57.3625088
650.776807,53.90953516,2.559166741,439.9106108,61.60802935,13.53005241,9.037926795,5.856730166,210,22,65
729.279254,53.71256434,1.545652083,438.6782327,59.14201108,5.256222059,6.12879001,6.456929519,189.8367547,19.04406666,57.95339577
709.3800091,59.16547129,2.302326838,432.8675362,58.37954566,10.35258866,12.53056752,3.590484956,192.4459225,19.90294326,59.92932115
731.892783,58.31875938,2.965416627,423.515736,52.72492313,13.91936711,13.9518765,5.354709566,183.8721633,18.75777906,57.81213063
717.1652525,42.0812255,2.07045687,424.8846072,51.13182136,11.26353749,9.24335696,9.038936242,194.2228085,19.70500957,58.84142965
654.4684136,53.14149381,1.532825246,471.0234413,69.84064507,6.350789464,9.521043219,4.63184904,210,22,65
690.4179935,42.70593127,1.045408963,474.5240747,69.72826204,11.72989576,5.18497937,6.990565907,205.1971888,20.87545329,61.3425538
731.2286966,58.73484231,2.106338709,417.0447432,64.9482845,7.803654348,14.65645308,4.937007116,186.5654064,18.71833174,57.85757316
709.0242175,41.31343769,2.04790155,427.9176554,65.73600707,6.175320895,7.31302194,3.433245971,196.8863426,19.82448867,59.05657473
734.2828555,43.08004366,1.70459488,440.5666452,69.72866274,7.165024008,5.330969462,3.839281784,189.98535,18.55036499,56.65964481
741.6960823,51.40042665,2.919795137,432.6778077,57.1904324,13.01927177,14.3372628,9.642556741,182.4517046,18.18742821,56.91466878
736.9522037,47.99793458,2.093215592,411.0920957,64.68510728,6.774758979,11.5149857,2.482807199,187.0351052,18.44004455,56.50295708
725.9917116,55.71908821,2.690355523,427.2105496,58.62781102,12.48747985,12.32249204,4.217378551,186.9876023,18.9897871,58.15852111
703.5839952,44.72214281,2.462226533,478.493293,55.64416972,9.58743289,8.789067211,2.879047011,196.5936933,20.21547154,59.71561233
691.9384397,51.83098504,1.451665626,460.436592,57.55363846,8.164126084,8.823597149,6.921001605,201.6972742,20.96167212,61.63980544
710.0757143,43.12148453,1.524931305,445.9684414,53.22357336,7.048180825,12.49193303,9.407638705,197.7781949,20.12675655,59.63926666
663.6619165,52.99500053,1.353593356,429.24265,54.56179299,14.99837136,13.33068821,5.582724639,210,22,64.39183084
656.6504228,47.65616298,2.790233806,483.4649764,59.15611879,10.00332547,8.218242198,9.847218508,209.1029391,22,65
678.9184431,56.4252225,2.902461312,485.694747,67.43928374,11.30548506,13.26777833,8.732532673,200.3320386,21.12479991,63.35267009
735.0407553,40.99044168,1.712852273,480.3166669,69.86731059,11.17628819,7.561844246,4.078755474,190.1511283,18.50804557,56.50332211
689.4236059,58.07188884,2.552102171,411.8983447,54.11940425,11.76650895,13.49312761,2.967490837,197.9022339,20.93601118,61.80798293
668.5134829,56.61972349,1.526811752,493.0105431,53.17206378,5.978328857,11.12087713,7.688172966,207.5415752,22,64.29845518
674.9198605,59.5340789,1.372667656,407.4192228,64.18408089,13.44255278,10.36902002,6.47475857,205.4992231,21.69579183,63.68219375
742.5960318,46.39872574,1.543281593,438.6927948,53.3374057,12.19118122,12.51704335,9.758518855,187.3116005,18.49479398,56.58618499
664.2062819,42.83202478,2.882993211,478.1877119,53.90269183,12.58011998,8.908034488,2.864664764,207.5227308,22,63.55743952
723.8424688,41.8321083,2.388985722,434.0498307,56.52705967,10.59036455,7.984944726,8.815314113,191.3138805,19.19953822,58.13888995
651.5039222,55.71553605,1.133131396,443.0888314,57.85761159,12.87202237,14.74580832,2.419114313,210,22,65
701.6125283,49.33008219,1.097699452,447.519941,62.60141515,11.36116672,11.73321758,2.864854028,200.3571267,20.44780539,60.14173669
745.3057603,45.03851351,1.144830553,450.4849126,53.35986475,12.39387873,11.03236559,4.344840014,187.9660776,18.43854858,55.70583365
718.7844569,57.66185532,2.049724888,409.8705075,62.4393387,11.43132531,9.453289659,9.007329412,190.6831172,19.4020454,59.45538002
694.3230483,41.80180446,1.637980719,444.8994533,51.98422746,6.31749271,10.62039709,9.683419506,202.4287825,20.91656689,61.17612735
693.5952554,53.20440888,1.485241977,426.4367112,59.39446036,7.388333757,9.774396671,2.216337534,200.8248157,20.83529963,61.07232866
665.3875559,51.37499712,1.429222773,428.8890756,58.33913463,11.74441528,6.035766996,4.964997884,209.8210655,22,64.07649405
658.4277597,58.93982545,2.352877801,468.5126607,64.19105446,7.57247744,9.468806497,9.115510095,207.6250736,22,65
726.0350221,53.68615739,1.422416586,437.6644614,60.39567501,13.70884928,7.639701511,9.464466215,191.1850121,19.20585208,58.57725228
665.4224364,42.09488813,2.776427419,483.4353075,52.6393761,14.62711583,10.45069706,7.484153084,207.6250092,22,63.86091608
673.1757094,55.54377785,1.144301408,404.1430546,59.01443719,14.92065027,6.950528667,7.472766862,207.5056274,21.93206551,63.75689464
689.8489546,56.94328117,1.029011868,485.1634434,68.11520952,7.029700781,6.520278145,7.562577092,202.5696218,20.93944571,62.16852631
666.7891387,56.73780612,1.744334953,448.2935664,64.80404893,14.27911318,10.1481038,8.961327391,207.3826923,22,64.60410918
732.1173232,52.37577193,1.628062078,468.7683369,63.04654414,8.222769519,6.635581546,7.172483668,189.0054624,18.80759054,57.67430464
651.7458715,40.28758738,1.486472415,484.0249089,59.38605478,12.06816085,12.2007866,3.456280338,210,22,64.73542025
746.4647112,45.76085433,2.349579383,417.4679529,58.63751424,12.66596994,14.38790461,5.23100119,183.8596776,18.03409828,55.71467171
668.5086505,56.97506513,1.299295484,446.1776496,65.98072571,8.527426105,7.156684886,2.397437343,208.1545054,21.99509386,63.78763194
724.8274722,52.71636992,2.905629644,497.9051061,57.00384902,14.29916922,13.69681799,9.415457235,187.2915954,19.03742348,58.644617
742.8499381,46.32171661,2.064397137,444.50627,58.22931291,7.890594222,13.81647082,8.649816943,185.6874838,18.28003741,56.44607371
675.3501006,49.08176801,1.063974759,446.3967076,69.60929765,8.507733274,11.17470136,2.499114328,208.3866919,21.62751406,62.71898977
695.8603485,46.67311204,1.939720441,445.8055006,66.87871332,9.005988112,9.907295282,5.295666409,200.0881117,20.48146422,60.8271874
704.9591946,54.06011622,1.423766614,419.1933765,57.47109532,11.11429742,10.79229843,8.641541105,197.4289185,20.31786504,60.62124046
725.1590623,47.96282201,1.27875266,447.1350175,62.39768146,6.092037717,13.72549838,6.432092874,193.0234589,19.23834273,58.07544416
679.3963839,47.47177424,2.702428569,413.9774643,52.65235384,6.802930629,5.086371219,3.443838399,202.5794443,21.43664802,62.32833416
685.9605992,50.82628645,2.328890472,481.5467453,63.82559416,8.534425416,9.363724186,8.442487879,201.0598915,20.95968006,62.33950319
712.4854862,57.27716275,1.04399468,489.6830216,55.5514231,13.77732917,6.304437854,8.836713066,195.6669375,20.05589829,60.04898082
743.6493257,57.4720903,1.35320605,446.8575327,66.01100183,14.59633097,7.51765726,4.76908423,185.3511661,18.22667247,56.53558037
695.511595,44.95766466,2.23704937,461.6801976,51.65097833,12.19585894,11.93992857,3.969243885,199.6438405,20.74399081,60.64364812
719.8053306,59.70072848,2.845041333,450.7492556,68.615482,7.274168237,5.863827114,3.44117542,187.5831311,19.06841557,58.89862091
717.0322097,45.31671048,2.85963257,492.9651191,60.6895371,6.23416846,11.18735054,9.897864337,191.2480973,19.36267226,59.10240099
710.7249283,52.84855589,2.026763453,412.2510292,68.84953777,9.126121321,13.39326009,2.170379192,194.13252,19.68141014,59.33697288
746.5443236,50.12823207,1.185948406,453.3417434,57.27045998,12.67208203,9.550400909,8.144840908,186.4532113,18.29018494,56.21646333
699.9278452,43.96614635,1.220686544,487.0730479,59.13926933,14.00262873,12.18368444,6.000878952,201.5663575,20.57668504,60.35561069
729.5717271,55.65596342,1.475244456,430.7045326,56.8035905,14.20051777,13.61235242,4.658472652,189.5715558,19.09029294,57.84147272
714.768337,40.72624004,2.92093857,421.2251524,54.17648452,7.131197474,13.11069465,6.671390908,192.6614352,19.59386574,58.77661739
717.9274986,54.14960949,2.744062763,481.4982494,53.5533126,8.975376773,10.2217083,3.251956224,189.5596402,19.48374627,58.78992624
660.7644218,48.35649317,2.452020275,435.0668159,57.69248733,7.279171119,8.141608949,3.931376839,208.743314,22,64.28452017
650.9680593,58.615239,1.590965146,417.2290383,56.53579048,12.55446088,7.80285677,7.341624467,210,22,65
723.9272715,56.92499328,1.778875577,466.3629994,50.12337704,10.82715244,11.18324896,8.05504816,190.1001932,19.44539377,58.80902733
655.4130311,44.97834904,1.142517616,447.2084888,64.38646105,14.51305059,7.76450355,5.9240383,210,22,64.85001818
671.9442078,48.62884727,1.101911827,461.8137273,56.66463932,13.56386717,12.8616548,7.750213351,209.3852327,22,63.56204292
742.8861194,40.16732673,2.847449068,480.3521702,65.5592727,6.95252393,9.285760783,4.486466196,184.5583516,17.97501876,55.71840101
674.8524842,42.59238619,1.906785922,483.8314731,50.4397007,5.490863999,8.736892601,9.751973068,207.3054197,21.86722459,63.16956819
677.5155594,56.22211736,1.878629771,443.3303495,51.09183853,13.31079473,12.47001601,2.630397487,203.8650194,21.7266593,62.87258967
654.8067153,57.84788553,2.587490439,456.9181812,50.09471653,6.160908808,12.59783741,9.300670646,208.225937,22,65
743.4977153,54.9390421,2.138853876,499.1074425,69.83002794,10.80598666,11.71944021,6.879555074,183.5463154,18.0007429,56.63513609
748.5138171,43.38126649,2.735812476,439.5524846,69.48457467,9.928883482,5.872336968,5.894802478,182.5621641,17.63745516,55.45716186
730.2016168,48.97861735,2.393015912,418.6641537,56.37748278,11.76333803,13.13136583,7.502696855,187.9647437,18.88376632,57.72903887
651.2483287,44.79833354,1.569517427,442.0166956,62.10295663,13.1329965,13.44718129,3.092579225,210,22,64.97434172
679.0528738,41.99234415,2.902458918,422.1521874,51.99147625,5.985849258,9.965278934,8.747052763,203.1782923,21.427035,62.61903511
703.5593446,49.67552466,2.517643133,457.0443571,63.53061722,5.52564918,5.151458026,9.907787782,195.4441623,20.0478918,60.66862055
689.4854517,43.55161612,1.477625583,487.2028758,58.90211521,6.729070494,5.58354995,4.489613628,204.0111645,21.05215999,61.227997
748.7360168,59.8446645,2.923590392,459.5220327,52.32461095,8.829355363,5.967001022,7.778591209,180,17.93198886,56.44649067
746.0644827,40.18631145,2.454725552,434.2356464,60.01836753,13.34732661,5.427975402,5.929963509,184.7792162,18.0054634,55.54586365
734.4257807,58.13291785,2.347995171,421.4455211,59.96152033,10.96047043,9.344227591,4.571106899,185.0016967,18.60988152,57.47117851
698.4130627,48.53937032,2.666223016,434.1072224,60.36137266,7.774799535,12.97416987,3.392858301,196.7695381,20.33887481,60.47494808
735.532712,54.4459788,1.18578112,489.7885438,54.40205593,11.4616082,8.664558195,3.461501649,188.8936473,18.89816706,57.06517791
714.2679598,59.91283923,2.406463692,466.2259819,66.46729745,13.29413363,13.79192496,6.576143955,190.5176531,19.47596332,59.77646038
706.2879768,45.79958238,1.95645712,467.4068218,67.14311064,7.692016645,13.61709789,8.934080323,197.0843191,19.95144752,60.10458947
730.4506684,44.62475571,1.571722871,423.8037317,53.35889562,11.5130511,8.481365934,4.689977813,191.2246797,19.09594409,57.20516873
692.23302,40.88048244,1.010374322,410.3941959,69.11376519,7.61884002,9.654025554,5.82382318,205.1228746,20.80399883,60.95310444
719.614535,54.9873702,2.360911409,420.4599445,57.63274396,7.017920933,14.9785004,4.402311509,190.0354312,19.39443609,58.77814616
689.0328663,52.00830136,1.839179338,446.5527487,57.64112096,8.220771499,6.341898151,8.297204758,201.3709418,21.0276984,62.07684892
672.3683976,58.98112592,2.057224427,436.0813012,61.95296917,8.333544134,10.178211,5.798115571,204.3215823,21.73107585,63.8420281
671.2592819,58.57852584,1.204407856,452.7849518,55.73181672,9.19938162,10.7362544,8.575121337,207.2932867,22,64.21051024
696.2531487,56.35448853,2.528681834,492.9625577,67.98965724,8.108024533,10.05377634,3.297676649,196.2671122,20.32181305,61.07217722
661.4538568,59.37443998,2.148331573,407.0540611,51.74150912,6.037348532,11.09218851,3.023152896,207.2439602,22,64.67565161
739.6455862,42.39564575,2.377109854,460.1615511,51.47392806,5.242277281,8.319495651,9.863423506,186.4958654,18.51282016,56.69156602
664.9844511,49.8737274,2.294055864,402.7896902,61.1759841,10.29290346,10.21620983,3.602672823,207.6477516,22,63.90550854
703.209765,44.52895543,2.444164193,486.1691669,57.7574929,14.55446817,11.18354462,7.880068877,196.7987868,20.19552906,60.24347816
654.5340498,40.96605636,1.850450988,462.6263831,54.31159054,13.62531599,13.42509431,2.207706691,210,22,64.36566851
703.1125262,54.16317612,2.472201364,465.8853608,61.03739345,6.94296779,6.094677632,3.978836177,194.8170028,20.12918555,60.3447898
749.8981912,40.1499776,1.639078914,405.765826,66.98776988,9.403804945,9.385730056,5.405855455,186.0833104,17.83751926,55.10826531
730.0159435,57.5094451,1.391679146,466.860509,69.93538097,7.67290925,12.26548052,7.77246688,189.3182905,18.82215938,58.20112459
704.6284539,49.81053963,1.244374503,405.4955463,62.89510332,11.80771698,14.70482126,9.061104419,198.9162324,20.26180034,60.48379203
653.7048563,41.01757845,1.370989112,427.340079,60.93793882,11.46255841,9.429574624,4.875334222,210,22,64.71792672
720.8832105,54.72246008,1.801253324,405.8003761,60.40515467,13.91774915,6.054514913,5.55999281,191.3867849,19.38748572,58.75380123
707.7448583,46.83404792,2.550523938,431.9216576,55.83343574,13.12347277,13.07406251,6.894858533,194.6581611,19.98598358,59.80670242
652.0923442,46.59408997,2.174577553,445.329355,63.33197776,12.51247926,5.89876309,4.120733707,210,22,65
683.940122,44.72393118,1.649114187,413.3497682,59.22010339,9.895062668,8.823799206,7.168671494,204.9258346,21.28876899,62.10905151
703.4581474,54.10066631,1.991583101,450.0940202,61.94612407,13.70095502,10.4853657,5.944782037,196.1676732,20.18985353,60.50369678
681.4969624,46.69341526,1.101671378,497.1675259,50.66445898,6.78103432,8.874508344,6.618011016,206.9072141,21.69152843,62.39677563
724.6681016,53.95620416,1.628100212,425.786636,60.64576836,5.982446724,9.198726959,9.762565619,190.9240281,19.22805951,58.75725661
662.0621457,49.79401513,1.585976569,436.0246444,64.21055005,11.98107089,8.733440179,9.280737905,210,22,64.76155997
692.6055309,57.87025808,2.718535847,405.3433287,59.36282464,10.85491722,7.247635967,6.26484028,196.4886816,20.63875979,61.80944384
652.5690149,50.25179067,2.833321324,439.2654853,53.93758642,8.515411411,13.2738456,7.123894418,209.6789734,22,65
665.4879193,50.04395265,2.080338457,463.710674,50.45404996,12.46080479,9.825064273,6.505213616,208.1038183,22,64.15392706
717.7196955,40.67925403,2.450511105,411.3556942,53.7057258,11.84398689,13.41519723,2.615314752,193.1967072,19.54979849,58.07352463
740.5623142,58.00901986,2.154400445,443.7343556,54.06246372,11.62907638,9.428396828,2.928269868,183.7663004,18.45975493,56.68704656
713.8954061,50.2991592,1.33018299,499.0715738,51.18595324,5.343618725,12.93196859,3.794156873,195.7809974,20.01547403,59.05483304
688.5720869,51.55401953,2.563869781,487.5727074,55.41387276,14.4692671,5.009745381,2.850817025,199.4259607,20.95034424,61.55557399
662.2098094,56.39355189,1.969361565,404.2381737,51.24890127,8.909755329,7.392409029,6.854877747,208.1502621,22,64.83418443
650.4269147,56.540346,2.66702205,428.8877487,60.09408259,7.600420368,7.24037685,3.25742578,209.5627902,22,65
679.4029601,46.35358719,1.695188357,435.1955256,54.70481205,11.69471527,10.99247552,9.113498729,205.8228295,21.59671808,62.83873322
728.9975,47.41470229,2.367192228,438.2010784,60.17149681,5.116582229,5.215453854,8.67472761,188.7162328,18.87325662,57.88845787
654.3865916,47.26161532,2.891170875,453.0758841,69.41798874,6.106697821,5.409619217,5.241336303,209.5581868,22,64.99855524
687.9844833,57.84976855,2.684895272,476.9327174,54.43159248,5.541035331,14.79470062,4.491188418,197.9800155,20.97516493,62.09315894
688.1293378,50.3130746,2.965259868,405.2230681,60.7762184,10.37771728,7.116198602,2.172288838,198.6028041,20.78495677,61.46994884
671.8967153,58.95228207,2.578438028,476.5881543,58.51553493,6.037351979,13.56026125,6.298634,202.9052149,21.71916593,63.93780597
744.6598251,48.7496001,2.857244539,486.3543232,67.16263164,13.08632877,13.16669706,7.360545513,182.2803988,17.8523072,56.25755204
684.0440422,55.53857737,2.165178196,438.4887615,53.07442872,11.54747244,12.16008778,3.751992891,201.1835373,21.30327367,62.29772393
681.7733194,45.90756283,2.574875293,400.6493643,56.2149068,13.94545781,9.068497151,8.879418152,202.5618657,21.27206084,62.55598802
710.3842186,46.53655707,2.718784091,439.6110999,63.91955178,5.513252674,8.208562688,8.910832669,193.4210707,19.65864122,59.72948926
691.877316,56.11117281,1.970698238,434.1306729,68.88046789,5.546203092,12.33888779,2.99216998,199.3024759,20.6343852,61.46704404
704.4848617,59.73104956,1.395222066,430.6263687,50.47033548,7.415597406,11.13840731,9.254543332,196.5226654,20.48730579,61.01352064
730.4219604,46.97699216,2.884663374,420.7205992,53.00224765,11.89535559,7.847488799,6.403620706,186.8240233,18.84192435,57.49701564
652.0269634,58.61889916,1.733725723,436.0086497,55.42515721,10.36314644,10.12827105,2.436979158,210,22,65
681.5801495,52.13786136,1.081295386,466.7775668,64.80416097,14.97538972,11.2507183,6.969917307,205.8544967,21.40865023,62.69586985
677.8267534,56.94941803,1.862918702,484.2759391,58.57435524,14.81111205,14.71407174,2.271889589,203.6733343,21.56459148,62.84198452
659.9848672,56.05447382,2.848171385,421.9916755,69.39325418,12.95542921,10.62193658,8.407199221,206.2491309,22,65
736.6855338,41.26039591,2.765560079,436.8232767,54.5509153,11.33342648,5.556962679,7.07386272,186.4455804,18.52159299,56.65185268
718.9534752,45.6187246,1.712986589,425.1030727,53.73101551,14.30483073,9.693990751,8.776862832,194.0512527,19.63510861,58.81327499
711.2107558,43.76829465,2.771096544,494.9277371,66.86534155,13.51626533,8.507148367,3.375306728,193.5698247,19.54793607,58.95486983
702.4317302,45.49050111,2.313958493,454.3265675,53.40888542,7.531615504,12.23353089,9.732440735,197.2305052,20.34744408,60.55459611
731.0485011,50.31657274,1.484437545,412.2694038,65.10036642,12.22478481,11.21035579,8.688497098,190.1688225,18.84868011,57.82982823
746.9276808,49.9759636,2.965087203,467.8646434,66.76599517,13.20058499,7.350226448,6.724682278,181.0312414,17.72527862,56.02849833
681.9072335,59.80423356,2.623590708,489.0170435,68.06605867,6.757489963,7.34152006,3.817688879,199.5962111,21.01859901,62.73125722
670.2513496,57.16571966,1.285961053,493.6995449,58.45642378,6.50929028,6.398403346,6.843149164,207.633568,22,64.06746594
665.2075353,45.62949526,1.658326107,455.259906,53.25125083,9.171840667,12.40699214,9.773015538,210,22,64.28802279
659.4205058,48.07546505,2.329245354,435.0664679,50.69260165,11.76458965,12.7183784,5.748284466,209.5710192,22,64.58655112
696.4642768,53.9871406,1.671447316,456.6614271,62.52230664,5.938734002,14.6592604,5.715041099,199.2489469,20.59205056,61.17443346
655.3761279,57.28082819,2.368716626,431.9803792,65.08908589,12.35046528,13.07028551,5.882481954,208.8248461,22,65
710.0065868,50.12910948,2.496085184,478.3027554,69.7900256,8.877070766,9.281381136,8.366260498,193.4839465,19.60465311,59.89242285
687.2982651,50.17307021,2.85429561,420.6976782,65.39453507,9.100271464,6.315926617,9.898887242,199.2130196,20.75633692,62.31871573
727.6827,45.525351,1.112802891,422.2459671,55.04089261,6.89493331,14.30916196,2.454956932,193.2517111,19.29248657,57.30349324
691.0593974,59.96016463,1.819120296,417.5464745,61.22087661,12.51599739,11.00343016,4.18507587,199.232787,20.85878854,61.86057608
